message_time_utc,cycle_date_utc,cycle_hour,model,alaskan_count,canadian_count,conus_count,mexican_count,caribbean_count,pacific_count,raw_message_id,raw_message_excerpt,message_hash
2025-12-28T03:43:00Z,2025-12-28,00,NCEP,8,26,62,1,4,9,1b4686211bc78f60,62 CONUS...1 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,1b4686211bc78f60
2025-12-29T01:50:00Z,2025-12-29,00,NAM,6,25,62,1,4,9,8e98194a8b73ff9a,62 CONUS..1 Mexican..4 Caribbean..and 9 Pacific stations available for ingest,8e98194a8b73ff9a
2025-12-29T13:29:00Z,2025-12-29,12,NCEP,6,25,47,8,7,8,cf68c807775f1d29,47 CONUS..8 Mexican 7 Caribbean..and 8 Pacific stations available for ingest,cf68c807775f1d29
2025-12-30T13:23:00Z,2025-12-30,12,NCEP,7,24,46,10,7,8,cadc15a909f9932e,46 CONUS..10 Mexican 7 Caribbean..and 8 Pacific stations available for ingest,cadc15a909f9932e
2026-01-01T13:39:00Z,2026-01-01,12,NAM,9,22,48,8,7,8,3a625029127f10ea,48 CONUS...8 Mexican...7 Caribbean...and 8 Pacific stations available for ingest,3a625029127f10ea
2026-01-01T15:15:00Z,2026-01-01,12,GFS,10,22,48,8,7,9,8cba7b1ea3ad598e,48 CONUS...8 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,8cba7b1ea3ad598e
2026-01-02T13:48:00Z,2026-01-02,12,NAM,9,24,50,10,6,9,3324fb3f6bc47d45,50 CONUS...10 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,3324fb3f6bc47d45
2026-01-02T15:15:00Z,2026-01-02,12,GFS,10,24,50,10,6,9,c02f57f030106e6d,50 CONUS...10 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,c02f57f030106e6d
2026-01-03T01:22:00Z,2026-01-03,00,NCEP,6,24,61,1,5,9,f1c5e0ae093c0129,61 CONUS..1 Mexican 5 Caribbean..and 9 Pacific stations available for ingest,f1c5e0ae093c0129
2026-01-03T13:47:00Z,2026-01-03,12,NAM,8,23,49,10,7,9,93a64972008bd433,49 CONUS...10 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,93a64972008bd433
2026-01-03T15:49:00Z,2026-01-03,12,GFS,8,24,49,10,7,9,b7282fd46c1b20a1,49 CONUS...10 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,b7282fd46c1b20a1
2026-01-04T13:38:00Z,2026-01-04,12,NAM,8,24,51,11,7,9,de43c722ae6f0374,51 CONUS...11 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,de43c722ae6f0374
2026-01-04T15:41:00Z,2026-01-04,12,GFS,9,24,51,11,7,9,e5cddfb1c3772d21,51 CONUS...11 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,e5cddfb1c3772d21
2026-01-05T13:39:00Z,2026-01-05,12,NAM,9,23,50,10,7,9,6197f803556ca31b,50 CONUS...10 Mexican...7 Caribbean...and 9 Pacific raobs available for ingest,6197f803556ca31b
2026-01-05T15:06:00Z,2026-01-05,12,GFS,10,23,50,11,7,9,d33c6b4d88c3bff0,50 CONUS...11 Mexican...7 Caribbean...and 9 Pacific raobs available for ingest,d33c6b4d88c3bff0
2026-01-06T01:33:00Z,2026-01-06,00,NCEP,7,25,63,1,6,9,36738314bb70fc1f,63 CONUS..1 Mexican 6 Caribbean..and 9 Pacific stations available for ingest,36738314bb70fc1f
2026-01-06T13:39:00Z,2026-01-06,12,NAM,10,25,49,11,8,9,33d432730828b9a8,49 CONUS...11 Mexican...8 Caribbean...and 9 Pacific raobs available for ingest,33d432730828b9a8
2026-01-06T15:07:00Z,2026-01-06,12,GFS,11,25,51,11,9,9,39216b18c6fcf73c,51 CONUS...11 Mexican...9 Caribbean...and 9 Pacific raobs available for ingest,39216b18c6fcf73c
2026-01-07T01:26:00Z,2026-01-07,00,NAM,7,25,65,1,6,9,4d26b08a765fa4de,65 CONUS..1 Mexican 6 Caribbean..and 9 Pacific stations available for ingest,4d26b08a765fa4de
2026-01-07T13:41:00Z,2026-01-07,12,NAM,10,25,49,10,9,9,ee8966b9338d273c,49 CONUS...10 Mexican...9 Caribbean...and 9 Pacific stations available for ingest,ee8966b9338d273c
2026-01-07T15:12:00Z,2026-01-07,12,GFS,11,25,50,10,9,9,a2a9e51a90d87fa1,50 CONUS...10 Mexican...9 Caribbean...and 9 Pacific stations available for ingest,a2a9e51a90d87fa1
2026-01-08T01:21:00Z,2026-01-08,00,NAM,9,25,63,1,5,9,e2111fdc7aed6faf,63 CONUS..1 Mexican 5 Caribbean..and 9 Pacific stations available for ingest,e2111fdc7aed6faf
2026-01-08T03:26:00Z,2026-01-08,00,GFS,9,25,64,1,6,9,2d79a020a5aa563a,64 CONUS..1 Mexican 6 Caribbean..and 9 Pacific stations available for ingest,2d79a020a5aa563a
2026-01-08T13:45:00Z,2026-01-08,12,NAM,9,24,52,11,8,9,5130b373b39f74f4,52 CONUS...11 Mexican...8 Caribbean...and 9 Pacific stations available for ingest,5130b373b39f74f4
2026-01-08T15:21:00Z,2026-01-08,12,GFS,9,24,52,12,8,9,382e50483ba93b63,52 CONUS...12 Mexican...8 Caribbean...and 9 Pacific stations available for ingest,382e50483ba93b63
2026-01-09T01:47:00Z,2026-01-09,00,NAM,8,25,62,3,6,9,f887f651b9fd32d9,62 CONUS...3 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,f887f651b9fd32d9
2026-01-09T03:04:00Z,2026-01-09,00,GFS,8,25,63,3,6,9,416fc46b0b4a9436,63 CONUS...3 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,416fc46b0b4a9436
2026-01-10T01:58:00Z,2026-01-10,00,NAM,8,24,62,2,6,8,bad8079546cdbc09,62 CONUS...2 Mexican...6 Caribbean...and 8 Pacific raobs available for ingest,bad8079546cdbc09
2026-01-10T03:38:00Z,2026-01-10,00,GFS,8,24,62,2,6,9,d6fb239c2433084f,62 CONUS...2 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,d6fb239c2433084f
2026-01-10T13:42:00Z,2026-01-10,12,NAM,11,24,49,12,7,9,e7657e470e2c7d06,49 CONUS...12 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,e7657e470e2c7d06
2026-01-10T15:24:00Z,2026-01-10,12,GFS,11,24,50,13,7,9,f64ccddb36ec4d67,50 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,f64ccddb36ec4d67
2026-01-11T02:01:00Z,2026-01-11,00,NAM,9,25,63,2,6,9,397fe3b3a2d0cb9c,63 CONUS...2 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,397fe3b3a2d0cb9c
2026-01-11T03:13:00Z,2026-01-11,00,GFS,9,25,63,2,6,9,739e8e395e268cdf,63 CONUS...2 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,739e8e395e268cdf
2026-01-11T13:40:00Z,2026-01-11,12,NAM,10,24,49,10,7,9,7a95825cb3a7f788,49 CONUS...10 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,7a95825cb3a7f788
2026-01-11T15:19:00Z,2026-01-11,12,GFS,10,24,49,10,8,9,26ef9e34df4c3376,49 CONUS...10 Mexican...8 Caribbean...and 9 Pacific stations available for ingest,26ef9e34df4c3376
2026-01-12T01:45:00Z,2026-01-12,00,NAM,8,25,61,1,6,9,5c47d963628c0864,61 CONUS...1 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,5c47d963628c0864
2026-01-12T03:10:00Z,2026-01-12,00,GFS,9,25,61,1,7,9,d6d1446e0125e4eb,61 CONUS...1 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,d6d1446e0125e4eb
2026-01-12T15:15:00Z,2026-01-12,12,GFS,10,23,50,13,8,9,1279416e330a5938,50 CONUS...13 Mexican...8 Caribbean...and 9 Pacific stations available for ingest,1279416e330a5938
2026-01-13T01:20:00Z,2026-01-13,00,NAM,8,25,63,2,5,2,5a0a39285b7cd6bd,63 CONUS..2 Mexican 5 Caribbean..and 2 Pacific stations available for ingest,5a0a39285b7cd6bd
2026-01-13T13:43:00Z,2026-01-13,12,NCEP,8,25,49,12,9,9,eebc4d9f8bf47af8,49 CONUS..12 Mexican..9 Caribbean..and 9 Pacific stations available for ingest,eebc4d9f8bf47af8
2026-01-14T01:25:00Z,2026-01-14,00,NAM,9,26,62,2,7,9,d537ac8bb041dcbc,62 CONUS..2 Mexican 7 Caribbean..and 9 Pacific stations available for ingest,d537ac8bb041dcbc
2026-01-14T13:35:00Z,2026-01-14,12,NCEP,10,26,50,13,7,9,2e93dddd1a168547,50 CONUS..13 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,2e93dddd1a168547
2026-01-14T15:13:00Z,2026-01-14,12,GFS,10,26,50,13,8,9,8fc5fc3b2e496a6e,50 CONUS..13 Mexican..8 Caribbean..and 9 Pacific stations available for ingest,8fc5fc3b2e496a6e
2026-01-15T01:25:00Z,2026-01-15,00,NCEP,9,26,61,3,6,9,01383d68596166f8,61 CONUS..3 Mexican 6 Caribbean..and 9 Pacific stations available for ingest,01383d68596166f8
2026-01-15T13:37:00Z,2026-01-15,12,NAM,10,25,47,13,8,9,48b4a255e5eaf020,47 CONUS...13 Mexican...8 Caribbean...and 9 Pacific raobs available for ingest,48b4a255e5eaf020
2026-01-16T01:40:00Z,2026-01-16,00,NCEP,10,26,62,2,6,7,f8c3bb66bb6a4466,62 CONUS..2 Mexican..6 Caribbean..and 7 Pacific stations available for ingest,f8c3bb66bb6a4466
2026-01-16T13:36:00Z,2026-01-16,12,NAM,10,25,49,12,8,8,2732cac6c0ddf47e,49 CONUS...12 Mexican...8 Caribbean...and 8 Pacific raobs available for ingest,2732cac6c0ddf47e
2026-01-17T01:33:00Z,2026-01-17,00,NAM,10,26,63,2,7,8,a0cac1e8f52bf130,63 CONUS..2 Mexican..7 Caribbean..and 8 Pacific stations available for ingest,a0cac1e8f52bf130
2026-01-17T13:37:00Z,2026-01-17,12,NAM,10,24,50,11,7,9,6ee708cf41a043be,50 CONUS...11 Mexican...7 Caribbean...and 9 Pacific raobs available for ingest,6ee708cf41a043be
2026-01-18T01:45:00Z,2026-01-18,00,NAM,10,24,61,1,6,9,ddec5bff15ed0dfb,61 CONUS..1 Mexican..6 Caribbean..and 9 Pacific stations available for ingest,ddec5bff15ed0dfb
2026-01-18T03:12:00Z,2026-01-18,00,GFS,10,24,62,1,7,9,d5a77656587e0a26,62 CONUS..1 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,d5a77656587e0a26
2026-01-18T13:36:00Z,2026-01-18,12,NAM,9,24,50,10,7,9,76bce55fd4cd9ac5,50 CONUS...10 Mexican...7 Caribbean...and 9 Pacific raobs available for ingest,76bce55fd4cd9ac5
2026-01-18T15:01:00Z,2026-01-18,12,GFS,9,24,51,10,8,9,d792c0acc86a1dca,51 CONUS...10 Mexican...8 Caribbean...and 9 Pacific raobs available for ingest,d792c0acc86a1dca
2026-01-19T01:37:00Z,2026-01-19,00,NAM,10,24,63,2,6,8,265a21e3e3f81e53,63 CONUS..2 Mexican..6 Caribbean..and 8 Pacific stations available for ingest,265a21e3e3f81e53
2026-01-19T03:15:00Z,2026-01-19,00,GFS,10,24,63,2,7,8,f716d5d891712cd7,63 CONUS..2 Mexican..7 Caribbean..and 8 Pacific stations available for ingest,f716d5d891712cd7
2026-01-20T01:48:00Z,2026-01-20,00,NAM,10,26,60,1,7,9,12f8c9f486f5b064,60 CONUS...1 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,12f8c9f486f5b064
2026-01-20T03:16:00Z,2026-01-20,00,GFS,10,26,62,1,7,9,72ba8e6a4e2938c2,62 CONUS...1 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,72ba8e6a4e2938c2
2026-01-20T13:45:00Z,2026-01-20,12,NAM,9,25,51,13,7,9,0b3c7a5aa3c4018d,51 CONUS..13 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,0b3c7a5aa3c4018d
2026-01-20T15:30:00Z,2026-01-20,12,GFS,10,25,52,13,8,9,f1904e2e464ec40d,52 CONUS..13 Mexican..8 Caribbean..and 9 Pacific stations available for ingest,f1904e2e464ec40d
2026-01-21T01:32:00Z,2026-01-21,00,NAM,10,26,64,2,7,9,5d882f342cd55273,64 CONUS...2 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,5d882f342cd55273
2026-01-21T03:21:00Z,2026-01-21,00,GFS,10,26,65,2,7,9,6d54b2fbd28d619f,65 CONUS...2 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,6d54b2fbd28d619f
2026-01-22T01:35:00Z,2026-01-22,00,NAM,9,26,63,2,7,9,07370579ea6d9457,63 CONUS...2 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,07370579ea6d9457
2026-01-22T03:13:00Z,2026-01-22,00,GFS,9,26,63,2,7,9,743a7a358ee64814,63 CONUS...2 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,743a7a358ee64814
2026-01-22T13:37:00Z,2026-01-22,12,NCEP,10,25,49,12,8,7,bbbaa948259ac57d,49 CONUS..12 Mexican 8 Caribbean..and 7 Pacific stations available for ingest,bbbaa948259ac57d
2026-01-23T13:30:00Z,2026-01-23,12,NAM,11,26,50,14,8,9,e53103d78c378d18,50 CONUS...14 Mexican..8 Caribbean..and 9 Pacific stations available for ingest,e53103d78c378d18
2026-01-25T01:35:00Z,2026-01-25,00,NAM,10,25,63,1,5,9,138fa680df16f3ad,63 CONUS...1 Mexican...5 Caribbean...and 9 Pacific raobs available for ingest,138fa680df16f3ad
2026-01-25T03:50:00Z,2026-01-25,00,GFS,10,25,63,1,6,9,c2ea02a5c88a5498,63 CONUS...1 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,c2ea02a5c88a5498
2026-01-26T01:35:00Z,2026-01-26,00,NAM,10,23,63,1,6,9,78a50f60c6c67d7d,63 CONUS...1 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,78a50f60c6c67d7d
2026-01-26T15:30:00Z,2026-01-26,12,NAM,11,24,50,14,8,9,e21ae6dbd2b289fb,50 CONUS...14 Mexican...8 Caribbean...and 9 Pacific stations available for ingest,e21ae6dbd2b289fb
2026-01-27T01:45:00Z,2026-01-27,00,NAM,8,25,64,1,7,9,1b22c109f61e2c67,64 CONUS..1 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,1b22c109f61e2c67
2026-01-27T03:15:00Z,2026-01-27,00,GFS,8,25,64,1,7,9,638962a1c1c12578,64 CONUS..1 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,638962a1c1c12578
2026-01-27T14:07:00Z,2026-01-27,12,NAM,10,26,49,12,7,9,ea4164006aa41ddd,49 CONUS...12 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,ea4164006aa41ddd
2026-01-27T15:36:00Z,2026-01-27,12,GFS,10,26,49,12,7,9,bf057ce773e3b3d6,49 CONUS...12 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,bf057ce773e3b3d6
2026-01-28T01:37:00Z,2026-01-28,00,NAM,9,25,61,2,7,9,251b8e92c8c8f19b,61 CONUS..2 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,251b8e92c8c8f19b
2026-01-28T03:14:00Z,2026-01-28,00,GFS,9,25,62,2,7,9,47ab635b7d2ffa7c,62 CONUS..2 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,47ab635b7d2ffa7c
2026-01-28T13:42:00Z,2026-01-28,12,NAM,11,26,49,12,8,8,e59f9ccc2ad91eb9,49 CONUS...12 Mexican...8 Caribbean...and 8 Pacific stations available for ingest,e59f9ccc2ad91eb9
2026-01-28T15:26:00Z,2026-01-28,12,GFS,11,26,49,12,8,8,50b48d351d3f7f85,49 CONUS...12 Mexican...8 Caribbean...and 8 Pacific stations available for ingest,50b48d351d3f7f85
2026-01-29T02:24:00Z,2026-01-29,00,NAM,10,25,61,2,7,9,8f50c8ba4c14702e,61 CONUS..2 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,8f50c8ba4c14702e
2026-01-29T03:13:00Z,2026-01-29,00,GFS,10,25,61,2,7,9,5d9d8fdad6ea53cc,61 CONUS..2 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,5d9d8fdad6ea53cc
2026-01-30T01:38:00Z,2026-01-30,00,NAM,9,26,62,2,7,9,774638923dffc6f5,62 CONUS...2 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,774638923dffc6f5
2026-01-30T03:11:00Z,2026-01-30,00,GFS,9,26,62,2,7,9,304c26daccd30280,62 CONUS...2 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,304c26daccd30280
2026-01-31T01:41:00Z,2026-01-31,00,NAM,10,24,61,1,7,9,b2d96e850f143be7,61 CONUS...1 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,b2d96e850f143be7
2026-01-31T03:10:00Z,2026-01-31,00,GFS,10,24,62,1,7,9,5872f12c6b9563ba,62 CONUS...1 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,5872f12c6b9563ba
2026-02-02T13:42:00Z,2026-02-02,12,NAM,9,24,48,14,9,9,f9d38b29f74b5afa,48 CONUS..14 Mexican..9 Caribbean..and 9 Pacific stations available for ingest,f9d38b29f74b5afa
2026-02-02T15:23:00Z,2026-02-02,12,GFS,9,24,48,14,9,9,6440de32b1f7fdee,48 CONUS..14 Mexican..9 Caribbean..and 9 Pacific stations available for ingest,6440de32b1f7fdee
2026-02-03T01:31:00Z,2026-02-03,00,NCEP,8,23,57,1,5,9,182842d37c8bdff7,57 CONUS..1 Mexican 5 Caribbean..and 9 Pacific stations available for ingest,182842d37c8bdff7
2026-02-03T13:40:00Z,2026-02-03,12,NAM,8,24,48,14,9,9,afec11f85e037257,48 CONUS..14 Mexican..9 Caribbean..and 9 Pacific stations available for ingest,afec11f85e037257
2026-02-03T15:10:00Z,2026-02-03,12,GFS,8,24,48,14,9,9,b39fbad6b2695d37,48 CONUS..14 Mexican..9 Caribbean..and 9 Pacific stations available for ingest,b39fbad6b2695d37
2026-02-04T01:26:00Z,2026-02-04,00,NAM,8,25,63,2,5,9,d59c87ea24f858d9,63 CONUS..2 Mexican 5 Caribbean..and 9 Pacific stations available for ingest,d59c87ea24f858d9
2026-02-04T13:43:00Z,2026-02-04,12,NAM,9,26,48,12,8,9,02c7cdd7085d4254,48 CONUS..12 Mexican..8 Caribbean..and 9 Pacific stations available for ingest,02c7cdd7085d4254
2026-02-04T15:28:00Z,2026-02-04,12,GFS,9,26,48,12,8,9,3693f2e4bc683613,48 CONUS..12 Mexican..8 Caribbean..and 9 Pacific stations available for ingest,3693f2e4bc683613
2026-02-05T01:21:00Z,2026-02-05,00,NCEP,8,24,58,2,6,9,4814cbdbbf2a2a43,58 CONUS..2 Mexican 6 Caribbean..and 9 Pacific stations available for ingest,4814cbdbbf2a2a43
2026-02-05T03:25:00Z,2026-02-05,00,GFS,8,24,61,2,7,9,d79e0bb3f7d571d7,61 CONUS...2 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,d79e0bb3f7d571d7
2026-02-05T13:45:00Z,2026-02-05,12,NAM,10,24,49,14,7,9,a7fae1bc438d35c9,49 CONUS...14 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,a7fae1bc438d35c9
2026-02-05T15:10:00Z,2026-02-05,12,GFS,10,24,49,14,8,9,411a11e0c86d511c,49 CONUS...14 Mexican...8 Caribbean...and 9 Pacific stations available for ingest,411a11e0c86d511c
2026-02-06T01:37:00Z,2026-02-06,00,NAM,9,26,61,2,7,9,ec6c520b1e196981,61 CONUS..2 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,ec6c520b1e196981
2026-02-06T03:21:00Z,2026-02-06,00,GFS,9,26,62,2,7,9,a5a3727f2a6a2b6d,62 CONUS..2 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,a5a3727f2a6a2b6d
2026-02-06T13:36:00Z,2026-02-06,12,NAM,10,26,46,13,7,9,f1e1b5b8073157cf,46 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,f1e1b5b8073157cf
2026-02-06T15:17:00Z,2026-02-06,12,GFS,10,26,46,13,8,9,92e165761bcb53e1,46 CONUS...13 Mexican...8 Caribbean...and 9 Pacific stations available for ingest,92e165761bcb53e1
2026-02-07T01:39:00Z,2026-02-07,00,NAM,9,26,59,2,7,9,a7cae4a302e51282,59 CONUS..2 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,a7cae4a302e51282
2026-02-07T03:11:00Z,2026-02-07,00,GFS,9,26,59,2,7,9,8ed2783edf1c88fd,59 CONUS..2 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,8ed2783edf1c88fd
2026-02-07T13:38:00Z,2026-02-07,12,NAM,11,24,46,14,7,8,5382e6f10bf8e5df,46 CONUS...14 Mexican...7 Caribbean...and 8 Pacific stations available for ingest,5382e6f10bf8e5df
2026-02-07T15:06:00Z,2026-02-07,12,GFS,11,24,47,14,8,8,5df5091fd95ed017,47 CONUS...14 Mexican...8 Caribbean...and 8 Pacific stations available for ingest,5df5091fd95ed017
2026-02-08T03:32:00Z,2026-02-08,00,NCEP,13,26,59,1,7,9,d9f3d0c4e146c4f7,59 CONUS...1 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,d9f3d0c4e146c4f7
2026-02-08T13:52:00Z,2026-02-08,12,NAM,11,26,44,13,8,9,53cb3c4cc7cea17c,44 CONUS...13 Mexican...8 Caribbean...and 9 Pacific stations available for ingest,53cb3c4cc7cea17c
2026-02-08T15:42:00Z,2026-02-08,12,GFS,11,26,44,13,8,9,6cffd325b68593df,44 CONUS...13 Mexican...8 Caribbean...and 9 Pacific stations available for ingest,6cffd325b68593df
2026-02-09T13:36:00Z,2026-02-09,12,NAM,10,26,47,14,7,9,00906f36a3610b3f,47 CONUS...14 Mexican...7 Caribbean...and 9 Pacific raobs available for ingest,00906f36a3610b3f
2026-02-10T01:25:00Z,2026-02-10,00,NAM,8,25,61,1,5,9,c27cdb862bce2ec0,61 CONUS..1 Mexican 5 Caribbean..and 9 Pacific stations available for ingest,c27cdb862bce2ec0
2026-02-10T13:44:00Z,2026-02-10,12,NAM,12,25,45,13,8,8,0e8562cd10e6a08a,45 CONUS...13 Mexican...8 Caribbean...and 8 Pacific raobs available for ingest,0e8562cd10e6a08a
2026-02-10T14:56:00Z,2026-02-10,12,GFS,12,25,45,13,8,9,8a198619be2524ac,45 CONUS...13 Mexican...8 Caribbean...and 9 Pacific raobs available for ingest,8a198619be2524ac
2026-02-11T13:39:00Z,2026-02-11,12,NAM,11,26,46,14,6,8,31771c6cff4ac864,46 CONUS...14 Mexican...6 Caribbean...and 8 Pacific raobs available for ingest,31771c6cff4ac864
2026-02-12T03:05:00Z,2026-02-12,00,NCEP,9,25,60,2,7,9,7faa7d12ad150117,60 CONUS...2 Mexican...7 Caribbean..and 9 Pacific stations available for ingest,7faa7d12ad150117
2026-02-12T13:42:00Z,2026-02-12,12,NAM,12,25,45,13,9,9,25ef647012ab3121,45 CONUS..13 Mexican..9 Caribbean..and 9 Pacific stations available for ingest,25ef647012ab3121
2026-02-12T15:29:00Z,2026-02-12,12,GFS,12,25,45,13,9,9,13e6d58d70121559,45 CONUS..13 Mexican..9 Caribbean..and 9 Pacific stations available for ingest,13e6d58d70121559
2026-02-13T01:39:00Z,2026-02-13,00,NAM,10,26,63,2,5,9,88976178413bf737,63 CONUS...2 Mexican...5 Caribbean...and 9 Pacific raobs available for ingest,88976178413bf737
2026-02-13T03:26:00Z,2026-02-13,00,GFS,10,26,63,2,7,9,36f38a547f0e4526,63 CONUS...2 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,36f38a547f0e4526
2026-02-13T13:40:00Z,2026-02-13,12,NAM,11,26,47,13,9,9,f58edefd4e8c43a2,47 CONUS..13 Mexican..9 Caribbean..and 9 Pacific stations available for ingest,f58edefd4e8c43a2
2026-02-13T15:18:00Z,2026-02-13,12,GFS,11,26,48,13,9,9,9352402396985c96,48 CONUS..13 Mexican..9 Caribbean..and 9 Pacific stations available for ingest,9352402396985c96
2026-02-14T01:33:00Z,2026-02-14,00,NAM,9,25,64,2,7,9,5388d6922c405a5d,64 CONUS...2 Mexican...7 Caribbean...and 9 Pacific raobs available for ingest,5388d6922c405a5d
2026-02-14T02:59:00Z,2026-02-14,00,GFS,9,25,64,2,7,9,700d898649d00f76,64 CONUS...2 Mexican...7 Caribbean...and 9 Pacific raobs available for ingest,700d898649d00f76
2026-02-14T13:37:00Z,2026-02-14,12,NAM,12,26,47,14,8,9,315064a35245ea41,47 CONUS..14 Mexican..8 Caribbean..and 9 Pacific stations available for ingest,315064a35245ea41
2026-02-14T15:12:00Z,2026-02-14,12,GFS,12,26,48,14,8,9,cf1431d50ca56bb8,48 CONUS..14 Mexican..8 Caribbean..and 9 Pacific stations available for ingest,cf1431d50ca56bb8
2026-02-15T01:50:00Z,2026-02-15,00,NAM,10,26,59,1,6,9,4a62ffbe63614b5d,59 CONUS...1 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,4a62ffbe63614b5d
2026-02-15T03:14:00Z,2026-02-15,00,GFS,10,26,61,1,7,9,851adf39603ceba9,61 CONUS...1 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,851adf39603ceba9
2026-02-15T13:47:00Z,2026-02-15,12,NAM,12,26,49,14,6,9,d5eb032f551ed618,49 CONUS..14 Mexican..6 Caribbean..and 9 Pacific stations available for ingest,d5eb032f551ed618
2026-02-15T15:08:00Z,2026-02-15,12,GFS,12,26,49,14,6,9,859cd67d359d3eef,49 CONUS..14 Mexican..6 Caribbean..and 9 Pacific stations available for ingest,859cd67d359d3eef
2026-02-16T01:39:00Z,2026-02-16,00,NAM,10,25,63,1,6,9,04dedc101493aae6,63 CONUS...1 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,04dedc101493aae6
2026-02-16T03:27:00Z,2026-02-16,00,GFS,10,25,64,1,7,9,2bde0b9228c157fe,64 CONUS...1 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,2bde0b9228c157fe
2026-02-19T03:32:00Z,2026-02-19,00,GFS,08,26,59,02,07,09,353384f72e0a8748,59 CONUS...02 Mexican...07 Caribbean...and 09 Pacific stations available for ingest,353384f72e0a8748
2026-02-19T14:07:00Z,2026-02-19,12,NAM,12,26,49,14,9,9,7f50cf97ef21c408,49 CONUS...14 Mexican...9 Caribbean...and 9 Pacific raobs available for ingest,7f50cf97ef21c408
2026-02-20T02:56:00Z,2026-02-20,00,GFS,9,26,62,2,6,9,a19ecec969b26775,62 CONUS..2 Mexican..6 Caribbean..and 9 Pacific stations available for ingest,a19ecec969b26775
2026-02-20T14:00:00Z,2026-02-20,12,NAM,11,26,46,14,7,9,9a25d2b8f26b9de1,46 CONUS...14 Mexican...7 Caribbean...and 9 Pacific raobs available for ingest,9a25d2b8f26b9de1
2026-02-21T03:00:00Z,2026-02-21,00,GFS,9,26,61,2,8,9,caf0d68037b093e6,61 CONUS..2 Mexican..8 Caribbean..and 9 Pacific stations available for ingest,caf0d68037b093e6
2026-02-21T13:34:00Z,2026-02-21,12,NAM,12,26,47,14,9,9,73fe56ae2b98b2da,47 CONUS...14 Mexican...9 Caribbean...and 9 Pacific raobs available for ingest,73fe56ae2b98b2da
2026-02-22T01:46:00Z,2026-02-22,00,NAM,8,26,61,1,8,9,8c3fae6181c4e9fe,61 CONUS..1 Mexican..8 Caribbean..and 9 Pacific stations available for ingest,8c3fae6181c4e9fe
2026-02-22T03:23:00Z,2026-02-22,00,GFS,8,26,62,1,8,9,258a559e8808f301,62 CONUS..1 Mexican..8 Caribbean..and 9 Pacific stations available for ingest,258a559e8808f301
